chip_id,process_node,transistor_count,defect_type,defect_rate,yield_status,power_efficiency,fabrication_time,has_defect
CHIP_8764,7nm,4251268,lithography,0.014081266754953473,medium,0.9564094454159953,63,1
CHIP_5335,10nm,6766664,doping,0.010879622747878778,low,1.461574235980864,96,1
CHIP_9632,3nm,13100620,lithography,0.0353171511410918,medium,1.2677148763740202,51,1
CHIP_9931,10nm,1600618,doping,0.028470290255600612,low,0.7530398997722649,99,1
CHIP_4197,5nm,8280143,none,0.0,high,0.6172886892621334,46,0
CHIP_9521,3nm,3687422,doping,0.09198089720333129,high,1.0073668933344064,52,1
CHIP_9595,7nm,6193564,none,0.0684940414922595,high,1.2314774474331693,81,1
CHIP_5179,7nm,10024192,none,0.06890788612724608,medium,0.6434740706391621,66,1
CHIP_8783,10nm,3814984,doping,0.059948477692083425,high,0.5441578287880673,54,1
CHIP_6960,5nm,11164414,doping,0.0828847905442351,low,0.4239180972421088,44,1
CHIP_5080,5nm,4110548,none,0.0,medium,1.5325625893159185,44,0
CHIP_4907,5nm,1982647,lithography,0.045777272908400064,high,0.7897068415703153,81,1
CHIP_9370,7nm,1719203,doping,0.07833035459294437,medium,0.7843973369598924,49,1
CHIP_9695,7nm,1241109,none,0.0,medium,0.739796274307787,26,0
CHIP_2221,3nm,6179143,none,0.03233630987174372,high,0.8009385956594832,74,1
CHIP_4658,5nm,7952935,lithography,0.06415635927267925,low,0.6947224519167007,80,1
CHIP_5487,5nm,13800723,lithography,0.08084324777367308,low,1.4459931539019275,46,1
CHIP_9463,7nm,5193088,none,0.0,low,0.9750526351305064,36,0
CHIP_9383,5nm,13523860,lithography,0.013846377875509899,high,1.0588071790383344,92,1
CHIP_4787,3nm,2434403,none,0.0,medium,1.1477225735757908,20,0
CHIP_1612,10nm,8860044,none,0.01580660746340093,low,0.6353260819826958,71,1
CHIP_5183,7nm,12307034,none,0.08638853902770147,low,1.3648512571632438,40,1
CHIP_4302,10nm,2764851,none,0.0,high,0.5557225121619228,45,0
CHIP_6402,5nm,5780973,none,0.0,low,1.16965253249821,42,0
CHIP_7975,5nm,4591445,none,0.0,medium,1.3168075752989237,45,0
CHIP_7815,10nm,4213892,lithography,0.08179861173547205,medium,1.4626342571427906,41,1
CHIP_1806,7nm,11247854,none,0.07353079953503679,medium,0.9687981298775468,95,1
CHIP_9991,7nm,8961085,none,0.0,medium,0.6116795021821335,36,0
CHIP_5040,5nm,7966042,none,0.0,medium,1.897234097589161,25,0
CHIP_5462,7nm,7987471,none,0.0,high,1.8592900618236492,42,0
CHIP_9594,5nm,6748776,none,0.0,medium,1.1793300228006378,41,0
CHIP_2207,5nm,5640157,none,0.0,medium,1.2576522108209869,36,0
CHIP_7182,10nm,5392859,etching,0.05871940708798071,low,1.3847664728718694,52,1
CHIP_7388,7nm,2689879,etching,0.034028107666935675,high,0.5188981475061838,93,1
CHIP_3835,3nm,3607275,none,0.0,high,1.979141527556503,43,0
CHIP_8178,3nm,7676720,none,0.0,high,1.5849266127128272,24,0
CHIP_9321,5nm,3715365,none,0.0,low,0.937628887622289,24,0
CHIP_9993,7nm,4088157,doping,0.032991519556212684,low,0.488116840455323,79,1
CHIP_2665,10nm,5848981,etching,0.0872725072563522,high,0.9288111127603385,89,1
CHIP_4385,3nm,9321956,none,0.0,low,1.6194379423086158,23,0
CHIP_5766,5nm,2645891,etching,0.012905075885222243,low,0.86513823682971,63,1
CHIP_6978,7nm,1218170,none,0.08986158180715495,medium,0.7481762449292189,63,1
CHIP_3432,10nm,6054650,none,0.0,low,1.0670399652293507,50,0
CHIP_1971,3nm,12000546,doping,0.07026744736238838,high,1.2410595715720765,65,1
CHIP_5650,7nm,9033685,none,0.0,high,1.285056390431612,50,0
CHIP_7218,3nm,10100666,doping,0.010596653223730775,high,1.1956417539559907,99,1
CHIP_7200,10nm,13990293,none,0.06939922206743455,high,1.480109328740416,68,1
CHIP_7170,3nm,3760251,none,0.0,medium,0.9378067258032317,33,0
CHIP_7341,3nm,9560832,none,0.0,high,0.9400276006712263,24,0
CHIP_5306,7nm,8686829,none,0.0,medium,1.770435662479176,33,0
CHIP_7847,3nm,7450932,none,0.0,low,0.7858067855423891,21,0
CHIP_6083,7nm,3760754,lithography,0.08839658310443296,low,0.48888155948702455,80,1
CHIP_9419,10nm,7327806,none,0.0,low,0.5752685131140232,17,0
CHIP_5737,7nm,9682685,none,0.0,low,0.554295982663866,16,0
CHIP_2725,5nm,7530258,lithography,0.09439094727875723,low,0.8338949494966956,61,1
CHIP_3591,10nm,2529032,lithography,0.08799209587660912,low,0.3678278434211977,50,1
CHIP_4232,3nm,10577411,etching,0.0364875611617444,high,1.1238088681995169,45,1
CHIP_1500,7nm,6542502,none,0.0,medium,1.4099881754535857,48,0
CHIP_5088,10nm,3612825,etching,0.04609677489744534,low,0.8821362030308244,100,1
CHIP_4245,10nm,11248071,lithography,0.09470352260558884,medium,0.8360944109873625,73,1
CHIP_5666,3nm,7212431,none,0.0,high,1.9473702958319485,13,0
CHIP_6919,5nm,7193029,doping,0.05098885665457547,medium,1.496123774229982,78,1
CHIP_8666,5nm,12571429,lithography,0.03441788128260438,low,0.7596365554282665,53,1
CHIP_3165,10nm,8413019,etching,0.039559228644905645,medium,0.9991452275079993,47,1
CHIP_5551,7nm,6111691,etching,0.07030143851155117,high,0.9457117590742985,79,1
CHIP_8321,5nm,9863771,none,0.0,high,1.065601570611317,47,0
CHIP_8977,7nm,3031423,none,0.0,high,1.5126365578396568,34,0
CHIP_1133,10nm,9492764,none,0.0,low,1.9852511426410497,35,0
CHIP_3002,10nm,4891393,none,0.0,low,1.869367849961518,29,0
CHIP_5611,7nm,10299329,none,0.07712967794563641,low,0.6423627520493098,43,1
CHIP_8417,7nm,8825980,none,0.0,medium,0.7793865068783036,13,0
CHIP_2044,7nm,5535798,etching,0.04092307489641616,high,0.8765073587958834,66,1
CHIP_1898,7nm,4737000,doping,0.08444931766711672,high,0.9595287097268133,57,1
CHIP_5137,7nm,2516110,none,0.0,low,0.8685321503611396,17,0
CHIP_1507,3nm,5013675,none,0.0,medium,1.3192074541189527,45,0
CHIP_7096,7nm,7444175,none,0.07083680936221275,high,0.971794766058095,81,1
CHIP_6869,10nm,8701596,none,0.0,high,1.8359695939672658,40,0
CHIP_7450,3nm,3710983,lithography,0.08542349340200216,low,1.0535074189902185,60,1
CHIP_2507,10nm,6108345,none,0.0,low,1.7148651152224872,25,0
CHIP_7658,10nm,2124889,none,0.0,low,1.1048828495438707,36,0
CHIP_7427,10nm,2174433,none,0.0,medium,1.8530548464406178,24,0
CHIP_3127,3nm,4556565,none,0.0944607858941665,high,1.193067095870129,66,1
CHIP_7496,10nm,6086164,none,0.0,high,1.4150626315124106,35,0
CHIP_4686,7nm,9162300,none,0.0,medium,0.545472705115364,30,0
CHIP_6512,7nm,5513477,none,0.0,high,1.7256886876006508,46,0
CHIP_3791,3nm,3213854,none,0.0,high,1.4791338011444823,34,0
CHIP_5172,3nm,14724458,none,0.07305678878647837,low,1.0388915084260646,97,1
CHIP_6264,3nm,895398,lithography,0.08405368336804316,medium,0.5953143226369516,64,1
CHIP_1646,7nm,11119718,etching,0.04594481577886105,medium,1.042789644766743,78,1
CHIP_6179,3nm,10584944,lithography,0.08888991020368826,high,0.40736886071235745,97,1
CHIP_8473,7nm,744626,etching,0.0903107646536924,high,1.4134224353426161,80,1
CHIP_2526,7nm,3439262,none,0.0,medium,1.1347323080592182,36,0
CHIP_8141,10nm,8034062,lithography,0.08238949888747776,high,0.5868275895324198,61,1
CHIP_6250,5nm,1334256,none,0.0,high,1.3271163731934608,26,0
CHIP_6963,10nm,7345240,none,0.0,high,1.1212536528945807,21,0
CHIP_8976,10nm,5220134,none,0.0112500825467893,high,0.9415617880843916,44,1
CHIP_8012,5nm,11211255,doping,0.04317416984121937,high,0.5543404631820184,80,1
CHIP_2008,7nm,5721825,none,0.0,medium,1.6216527938494196,18,0
CHIP_1848,7nm,12871978,doping,0.050946508726385065,high,0.8227118724016176,59,1
CHIP_4473,5nm,12333990,none,0.09033509721612093,low,0.5521879866184713,61,1
CHIP_3054,7nm,4022714,none,0.0,medium,1.444385383819214,37,0
CHIP_5064,3nm,9329991,none,0.0,low,1.9846112338213233,15,0
CHIP_1710,10nm,6588365,none,0.0,high,0.867295597556668,26,0
CHIP_1302,7nm,2479916,none,0.0,low,1.8041647978339683,30,0
CHIP_5414,5nm,5369397,none,0.0,high,1.6373182834584354,30,0
CHIP_1378,7nm,2309962,none,0.0,high,0.5891846388747928,49,0
CHIP_8443,3nm,2605770,none,0.0,low,1.9201907006903516,32,0
CHIP_9767,10nm,3109434,etching,0.031456106239263905,high,0.57844164775759,60,1
CHIP_5100,10nm,6190464,none,0.0,high,1.9488808039257957,48,0
CHIP_2002,5nm,1275536,none,0.0,low,0.9806256173645174,11,0
CHIP_9134,5nm,2302981,etching,0.09406792188613143,high,1.4470052135483034,75,1
CHIP_4930,3nm,14793721,etching,0.07160862994943139,low,0.33236620589314925,42,1
CHIP_3329,5nm,4123682,none,0.0,low,1.4341328459872884,34,0
CHIP_7268,7nm,11931266,etching,0.07920751820362916,medium,1.1482314468579762,100,1
CHIP_9951,7nm,10683763,doping,0.04343208070554245,medium,1.1798823141227313,68,1
CHIP_6752,5nm,10470672,lithography,0.06421261185586916,medium,0.5490250027624382,41,1
CHIP_9672,7nm,13281877,doping,0.05922506890885669,low,1.4053566740763794,90,1
CHIP_9493,7nm,8591599,lithography,0.07534379287224871,low,0.5906988019108681,68,1
CHIP_9562,3nm,11944050,none,0.06047690558601852,low,0.8185977352883502,63,1
CHIP_7873,10nm,1297390,none,0.0,medium,1.6305271419770961,31,0
CHIP_3564,7nm,11890298,doping,0.06762971857263315,high,1.3751495827066795,98,1
CHIP_9526,3nm,9963909,none,0.0,low,1.2613616076922276,32,0
CHIP_3165,7nm,1896819,none,0.0,low,1.328249792054497,12,0
CHIP_1769,10nm,6227764,lithography,0.014108112399931877,medium,1.2517796328146698,77,1
CHIP_5254,7nm,4492297,none,0.0,low,0.5313045266954688,35,0
CHIP_3441,10nm,9303563,none,0.0,high,1.4208163153500872,12,0
CHIP_2658,7nm,5511660,none,0.0,high,1.5231006496883743,25,0
CHIP_4208,3nm,1006984,none,0.0,high,0.6013511923798284,13,0
CHIP_7468,10nm,4016597,none,0.0,low,1.5216950323849625,14,0
CHIP_7801,5nm,8273871,none,0.0,high,1.9681975465858907,35,0
CHIP_4602,7nm,9110374,none,0.0,high,1.986516770301657,41,0
CHIP_1408,5nm,8431763,none,0.0,medium,1.1304500367492702,18,0
CHIP_2311,3nm,11987231,lithography,0.011029263948110955,high,0.39028235736349737,64,1
CHIP_9065,5nm,2019665,etching,0.02425042025018723,low,1.4218755934842007,43,1
CHIP_4453,3nm,7428774,none,0.0,medium,1.5670129734545977,27,0
CHIP_9040,10nm,906023,etching,0.02335306078240087,low,0.5821693995275137,65,1
CHIP_8769,5nm,2692840,etching,0.04437863458178825,low,0.602560311426152,57,1
CHIP_4881,3nm,6888424,none,0.08116550173916647,high,0.8160703491051899,81,1
CHIP_2186,10nm,9864468,none,0.0,low,1.8283186027991623,20,0
CHIP_1416,3nm,2977669,none,0.0,high,0.5899445316843503,20,0
CHIP_2556,10nm,9943323,none,0.0,low,0.5697309157969245,16,0
CHIP_8021,3nm,6785543,none,0.0,medium,0.9071356743382357,50,0
CHIP_4690,7nm,8625963,none,0.0,medium,1.1747912234727227,11,0
CHIP_5579,10nm,11043338,doping,0.08836157974258599,medium,1.0598766767001477,88,1
CHIP_4562,3nm,1347780,none,0.0,low,1.641427017204348,49,0
CHIP_9815,7nm,7748053,none,0.0,medium,0.7433525236384454,12,0
CHIP_9922,7nm,5798520,lithography,0.027423687605640082,high,0.32976539668802834,79,1
CHIP_8677,3nm,13712505,doping,0.08637921894270913,high,0.3281462087087164,65,1
CHIP_8113,7nm,5393806,none,0.0,medium,1.0208262749275627,49,0
CHIP_2321,3nm,8120033,none,0.0,high,1.2935053535495147,31,0
CHIP_6717,10nm,14823942,lithography,0.08381755440502388,low,0.5427865867557942,52,1
CHIP_1478,3nm,8464145,lithography,0.09836616415490268,high,1.1221885554331221,95,1
CHIP_2295,7nm,9784339,none,0.058173965141269636,low,0.9186275009526119,67,1
CHIP_4795,5nm,13448196,etching,0.05519058035211877,medium,0.665457779485771,96,1
CHIP_8294,10nm,5844540,doping,0.0930333104247877,high,0.41130703478983316,48,1
CHIP_8436,10nm,9165974,none,0.010071187546998327,low,1.3799804189332043,94,1
CHIP_3494,10nm,4908740,none,0.0,medium,0.6930431770374724,31,0
CHIP_1204,10nm,4388603,none,0.0,low,1.1773993311212874,14,0
CHIP_5490,3nm,7625931,none,0.0,low,1.1156005918157796,37,0
CHIP_6733,7nm,2691979,none,0.0,medium,1.2089889334854362,25,0
CHIP_4043,10nm,6631831,none,0.0,high,1.4536948591464782,28,0
CHIP_9820,5nm,6326907,none,0.0,medium,1.1663868381684677,34,0
CHIP_2448,10nm,4709449,none,0.0,low,1.7444414225132168,33,0
CHIP_8871,10nm,1570536,none,0.0,high,1.5877160224439844,25,0
CHIP_8207,3nm,4946607,none,0.08936606493110301,medium,1.1549796281440399,43,1
CHIP_4645,7nm,11306770,none,0.06588865052828856,medium,1.1740740597316237,80,1
CHIP_7857,5nm,1472316,etching,0.053889768585412154,medium,0.48113667670001575,85,1
CHIP_9275,3nm,6563252,etching,0.07180283294338917,low,1.3301860323244743,54,1
CHIP_1283,3nm,7602610,none,0.0,high,1.8861037577326862,47,0
CHIP_7514,5nm,9537175,none,0.0,high,0.981369477357412,36,0
CHIP_5309,5nm,948155,none,0.04162232223710562,high,1.066685320633429,53,1
CHIP_9557,7nm,14184752,lithography,0.046667103636794355,medium,0.8221423077057186,43,1
CHIP_5269,10nm,5174633,none,0.0,medium,1.2308626638163613,28,0
CHIP_4955,10nm,8280681,doping,0.022982109624821286,low,0.888927454458381,58,1
CHIP_7403,10nm,5299115,doping,0.037127917049403984,low,1.068336503514992,48,1
CHIP_6498,7nm,9265958,doping,0.012176286461674868,low,1.4398444053983028,51,1
CHIP_6708,10nm,11774584,lithography,0.06041356797412134,low,0.3486175825281851,59,1
CHIP_4657,5nm,7335531,none,0.0,high,1.1571171299752956,23,0
CHIP_7593,5nm,6164306,none,0.021757106932523532,low,1.393843303307575,65,1
CHIP_5133,7nm,617781,etching,0.08177140049178695,low,0.8307887432700067,95,1
CHIP_5970,10nm,8135778,none,0.0,medium,1.5725395588066977,18,0
CHIP_7753,10nm,9657780,none,0.0,medium,1.9101205814168734,17,0
CHIP_3352,3nm,8497098,etching,0.01649352439883163,high,0.5970441732248672,84,1
CHIP_6359,7nm,5371313,none,0.0,low,1.1814170445781036,50,0
CHIP_8941,3nm,6446635,doping,0.03338347182769719,medium,1.1510712462056805,42,1
CHIP_2884,10nm,6241256,none,0.0,low,1.1894427446759164,29,0
CHIP_4848,5nm,2495537,lithography,0.051052339816195474,high,0.8944821286419766,89,1
CHIP_3089,7nm,10677858,etching,0.058659244670580674,low,1.4007718909414717,90,1
CHIP_9794,7nm,3127313,none,0.0,medium,1.7391637893781753,44,0
CHIP_7945,10nm,759474,lithography,0.08919622192392514,high,0.6710597018112282,71,1
CHIP_2690,7nm,7834768,none,0.0,high,1.7111169278105463,16,0
CHIP_2302,3nm,11474362,none,0.036361104701626706,medium,1.3372420569275691,76,1
CHIP_1134,5nm,14005746,etching,0.05677997240823567,medium,0.9720640985659956,97,1
CHIP_2722,5nm,8195467,doping,0.01661373542391989,medium,1.475575630275945,84,1
CHIP_1073,10nm,9420514,none,0.0,medium,0.7919531631572168,48,0
CHIP_1032,10nm,5227552,etching,0.05387080446848996,medium,0.31681094985138003,73,1
CHIP_5283,3nm,13809902,lithography,0.024991690672604358,low,0.35366906102490764,65,1
CHIP_7894,10nm,5965897,etching,0.012964288323445473,low,0.9780540816048244,69,1
CHIP_8416,7nm,3126477,none,0.0,medium,1.4599332174545427,45,0
CHIP_7783,3nm,3328643,lithography,0.05951227410935819,medium,0.6842960663418305,51,1
CHIP_2968,3nm,9801684,none,0.04285502435390126,low,0.33086947800929,95,1
CHIP_9815,3nm,12227334,lithography,0.010004573837232527,medium,1.4132906126539453,69,1
CHIP_3532,10nm,9289442,doping,0.06666659276502383,low,1.086776347580672,80,1
CHIP_7948,5nm,669129,doping,0.016346856247836883,low,0.3750254085627214,88,1
CHIP_7001,5nm,3940478,doping,0.04406155463329327,low,0.7699053183257722,47,1
CHIP_1974,3nm,6845131,none,0.0,low,0.6016425562151413,47,0
CHIP_3730,3nm,3128835,none,0.0,medium,1.6007813863540923,49,0
CHIP_6019,5nm,7860195,none,0.0,high,0.9981988840319701,25,0
CHIP_2449,10nm,3859354,doping,0.06803787849061775,medium,1.0389187692743969,62,1
CHIP_9260,5nm,13439401,lithography,0.09461313338263576,medium,0.7358911679611853,73,1
CHIP_7553,10nm,3491564,none,0.0,low,1.474188442018615,26,0
CHIP_8999,3nm,7792647,none,0.0696350809483849,high,0.7201736955748154,98,1
CHIP_7707,5nm,1311230,none,0.0,low,1.4543679000763574,47,0
CHIP_5876,7nm,12572465,none,0.0982636423487544,low,1.3299375756725036,99,1
CHIP_8605,10nm,8352008,etching,0.06644955411015219,high,1.0824992362452879,51,1
CHIP_2982,7nm,6007937,etching,0.09299239671771897,high,1.2715129679831836,75,1
CHIP_5929,5nm,9612132,none,0.0,medium,1.0057806422919264,43,0
CHIP_3855,7nm,5319521,none,0.0,high,1.7625010540050803,46,0
CHIP_1362,5nm,9669796,none,0.0,medium,1.0198920563051757,44,0
CHIP_6824,5nm,1359142,none,0.0,high,1.3361713920280478,11,0
CHIP_4445,3nm,2347773,none,0.0,low,1.8551636691883713,28,0
CHIP_3111,10nm,6394044,none,0.0,low,0.7202890849589831,49,0
CHIP_9965,7nm,7268157,none,0.0,low,1.132502263414318,11,0
CHIP_2822,10nm,1222511,none,0.0,high,0.6559123323052428,45,0
CHIP_5676,5nm,6878365,lithography,0.034587866837789756,high,0.6520766581953574,81,1
CHIP_2902,3nm,1078329,none,0.0,high,1.959639905890862,32,0
CHIP_7962,10nm,11419896,doping,0.09137327091774522,medium,1.1332934820888796,89,1
CHIP_8851,7nm,14069726,doping,0.0720186366410046,high,1.3051650818043696,74,1
CHIP_9706,7nm,8685283,none,0.0,medium,0.8642240571153803,13,0
CHIP_2548,7nm,7873068,lithography,0.07024268372575763,low,0.33553837488343313,79,1
CHIP_2318,3nm,12514445,doping,0.032486128464587906,low,0.8522443888252484,80,1
CHIP_6177,7nm,13500464,lithography,0.014100408040107225,high,0.4882665860184051,40,1
CHIP_4067,7nm,8661944,none,0.0,high,0.8221978096375682,37,0
CHIP_6685,10nm,6775091,none,0.0,medium,1.039879497822388,32,0
CHIP_1400,7nm,9038313,doping,0.06017038925841161,medium,1.3521616775447707,63,1
CHIP_7567,10nm,5485779,none,0.0,low,1.2154299973526217,20,0
CHIP_3879,10nm,2871779,none,0.0,high,0.567443162775843,13,0
CHIP_5084,7nm,5382102,none,0.0,medium,1.4616116091424889,31,0
CHIP_5688,7nm,7961227,etching,0.022260841150931042,medium,1.0625217642785059,72,1
CHIP_7092,10nm,1101552,none,0.0,medium,1.7273894300862982,29,0
CHIP_6486,7nm,11679639,doping,0.029080738565799437,high,0.8788589808974139,67,1
CHIP_8223,3nm,9267358,none,0.06314842786976052,low,0.44475118694743687,74,1
CHIP_9593,7nm,6464210,none,0.0,low,0.9191134106017504,21,0
CHIP_8569,5nm,4629727,lithography,0.03599298586614524,low,1.1012798632491634,69,1
CHIP_8549,3nm,9220836,none,0.08746783241417266,low,1.1322523746856583,68,1
CHIP_1041,5nm,7358879,none,0.0,high,1.7447326063812836,44,0
CHIP_7809,5nm,8356629,none,0.0,high,1.9921554691153809,24,0
CHIP_6009,10nm,5242849,none,0.0,low,0.808240979566651,50,0
CHIP_7847,10nm,9670120,none,0.0,low,1.3734544613834603,42,0
CHIP_8526,10nm,11100739,none,0.07305499287714451,low,1.0983629061029627,91,1
CHIP_5799,7nm,6308143,none,0.0,low,1.5108415080878526,44,0
CHIP_8324,3nm,13744189,doping,0.06710315055121516,high,1.1707608020366191,97,1
CHIP_1325,3nm,14920703,etching,0.027434408662413437,high,0.46099757545734854,66,1
CHIP_9708,7nm,9222380,none,0.0,medium,0.5931751594685949,50,0
CHIP_7937,7nm,7163147,none,0.0,low,1.6437764015256566,38,0
CHIP_2482,7nm,2578264,none,0.0,low,0.755854983803934,43,0
CHIP_4961,3nm,8821461,lithography,0.050591959044440304,high,0.43103475971184946,73,1
CHIP_6370,7nm,2830614,none,0.0,high,1.6048656542145743,26,0
CHIP_5734,5nm,3460189,etching,0.07237327967934219,high,1.4575452066881434,51,1
CHIP_3935,7nm,9387638,none,0.0,high,1.8755948778423395,34,0
CHIP_3057,7nm,4483978,none,0.0,medium,0.6540261198997595,28,0
CHIP_4367,5nm,3244752,none,0.0,medium,1.5512510879491654,19,0
CHIP_1047,10nm,4802271,none,0.021674014681724568,low,0.38912071327392794,64,1
CHIP_5584,10nm,4899295,none,0.0,medium,0.9106912412625425,23,0
CHIP_4408,3nm,4044357,none,0.0,low,1.9996413324002429,34,0
CHIP_9966,7nm,7178663,etching,0.016645287975158636,medium,1.0659811393549579,77,1
CHIP_2444,3nm,3869830,none,0.0,medium,0.7261214080598712,33,0
CHIP_7247,5nm,6888868,none,0.0,high,1.2122714459602508,22,0
CHIP_9781,3nm,5416400,none,0.0,low,1.6166618592398343,29,0
CHIP_5027,5nm,7517276,none,0.0,high,1.4502508403765817,19,0
CHIP_1582,7nm,8895068,none,0.0,high,1.8158693146160683,26,0
CHIP_2899,7nm,4978829,none,0.0,high,1.6457650073499193,14,0
CHIP_8754,3nm,571603,etching,0.04290138102354172,low,1.395288729110201,48,1
CHIP_1585,5nm,4293722,none,0.0,medium,0.5772555266311141,41,0
CHIP_7583,10nm,4782684,none,0.0,high,1.00170299819838,32,0
CHIP_4438,7nm,10399667,none,0.05732342786574643,high,0.9678527378496684,96,1
CHIP_1717,7nm,9889826,none,0.0,medium,1.3697730663479806,12,0
CHIP_9595,7nm,9192836,none,0.0,low,1.9385088854488062,22,0
CHIP_5733,10nm,10964753,lithography,0.046545042594296544,medium,0.3011630020559285,83,1
CHIP_6154,7nm,4725653,doping,0.08960313217201896,medium,0.33147150369813927,69,1
CHIP_1637,7nm,7418492,doping,0.041230896639520134,medium,0.9189880692534438,88,1
CHIP_3180,7nm,9974256,none,0.0,medium,1.8012750401059154,41,0
CHIP_7542,5nm,3339378,etching,0.026351338280676137,medium,0.5882773073149599,43,1
CHIP_2650,3nm,10132702,none,0.08806631768752682,medium,1.3230918606850863,70,1
CHIP_2489,10nm,13230554,lithography,0.04058931010407335,high,1.21412898902585,91,1
CHIP_3188,5nm,1828993,none,0.0,high,1.32138056007656,16,0
CHIP_3156,5nm,3146021,doping,0.07113933233218205,high,0.6234828114686506,85,1
CHIP_3559,7nm,5998713,none,0.0,high,0.7184639378776526,48,0
CHIP_1913,7nm,4524149,none,0.023379713005048524,low,0.4578011581957131,84,1
CHIP_9922,3nm,2119159,lithography,0.021647152977311013,low,1.4258942717635905,50,1
CHIP_2570,7nm,11611429,lithography,0.039961972575809586,low,1.0032619789496813,71,1
CHIP_8941,7nm,4363010,lithography,0.06437494768980347,medium,0.4398890343566344,100,1
CHIP_7683,5nm,5708991,none,0.0,low,1.544499481314185,27,0
CHIP_8443,10nm,5796215,none,0.0,high,1.849418414022293,44,0
CHIP_1056,7nm,4616008,none,0.0,medium,0.6036721606378075,27,0
CHIP_4890,3nm,11269943,doping,0.013576895101125037,high,0.7705333761511788,97,1
CHIP_6478,3nm,3161916,none,0.0,medium,1.9226215353722322,17,0
CHIP_8034,10nm,3749216,none,0.0,medium,0.6032901200266532,22,0
CHIP_8380,5nm,5390204,etching,0.08304868887245351,low,0.9542540035145481,70,1
CHIP_3559,5nm,4058567,none,0.0,low,0.9510872981799201,42,0
CHIP_9684,7nm,7750721,lithography,0.06346071127353686,high,0.523287847563122,50,1
CHIP_4563,5nm,9258442,none,0.027716360353002262,medium,0.5119221096206059,50,1
CHIP_5772,3nm,7455569,none,0.0,high,1.2280180865708752,11,0
CHIP_4039,3nm,5162395,etching,0.016696920137549205,medium,0.7060726218620719,50,1
CHIP_4612,7nm,14105858,etching,0.04490834444649346,low,0.3315393226361459,82,1
CHIP_4099,7nm,1080585,etching,0.04734848441033797,high,1.1329653647430717,79,1
CHIP_4838,10nm,5169680,none,0.041717316009722887,high,1.3308813870728553,75,1
CHIP_1354,10nm,9030616,etching,0.08089874078461867,high,1.1776380023865045,91,1
CHIP_6575,5nm,1541389,none,0.0,low,1.4585115732019547,27,0
CHIP_6658,7nm,6797632,none,0.0,high,1.2631503533495276,21,0
CHIP_1229,5nm,4774790,none,0.0,high,1.6115865375639058,22,0
CHIP_5972,10nm,575136,doping,0.08865788549157476,high,0.9690639445400087,78,1
CHIP_6735,10nm,8656799,none,0.0,medium,1.1995676165718083,50,0
CHIP_1677,3nm,5011010,lithography,0.07659518050406847,low,0.7569884228954225,63,1
CHIP_3829,5nm,3338732,none,0.0,medium,1.7666635841732616,10,0
CHIP_2692,5nm,7190502,none,0.0,low,1.5019867499186512,26,0
CHIP_2174,3nm,13090199,etching,0.041957794699801425,medium,0.5135271965266203,59,1
CHIP_5346,10nm,11568159,doping,0.0501127888104266,low,0.9088803830102405,90,1
CHIP_5368,7nm,10036575,doping,0.037199542995904014,high,0.5980262088809516,67,1
CHIP_6245,7nm,14632954,etching,0.07837560726608665,low,0.4870592775058341,67,1
CHIP_4615,5nm,3352708,none,0.0,medium,1.4508825585300373,28,0
CHIP_5366,3nm,4485520,none,0.0,medium,0.6067936198252812,19,0
CHIP_1494,3nm,1221598,none,0.04016343571859598,medium,0.9401957832049583,81,1
CHIP_6954,5nm,2309122,none,0.0,low,1.981316449340453,20,0
CHIP_8181,10nm,5124392,doping,0.03535527616308977,low,0.8562508111751528,67,1
CHIP_4813,7nm,5727989,none,0.0,high,1.2593943746415222,50,0
CHIP_2133,10nm,11556948,none,0.05141826359315266,high,1.181449190137921,86,1
CHIP_7093,3nm,2768396,etching,0.09995882865442238,medium,0.928453657967198,40,1
CHIP_8903,7nm,3161648,none,0.0,high,0.6687057026351712,42,0
CHIP_1895,3nm,1428130,none,0.0,medium,0.8842655411083913,14,0
CHIP_3834,10nm,3344551,lithography,0.07189421874601226,low,1.3079444003606056,58,1
CHIP_5340,7nm,10036842,lithography,0.01146486546221907,medium,0.6469958519035435,96,1
CHIP_4390,5nm,1731188,none,0.05125783565349192,low,1.3168903136953458,83,1
CHIP_9555,3nm,13933764,etching,0.04334215656463916,high,0.5604322143330988,63,1
CHIP_8288,7nm,1652579,none,0.0,medium,1.1228843370313109,37,0
CHIP_6661,3nm,5484107,none,0.0,high,0.8973184770612402,24,0
CHIP_8501,7nm,7263528,none,0.061012692761467736,high,0.6190018479768358,48,1
CHIP_9845,3nm,3618614,none,0.0,high,1.0141420488629906,24,0
CHIP_8117,3nm,2756868,none,0.0,medium,0.6832470012919806,15,0
CHIP_2832,10nm,14694688,none,0.0330449136994969,medium,1.0396041887355572,56,1
CHIP_9174,10nm,2262253,doping,0.09671365446824946,high,1.0581648610957421,84,1
CHIP_9179,7nm,6334494,lithography,0.020933769467787862,low,0.34323996749619623,52,1
CHIP_6016,5nm,2943192,none,0.04948404195199042,medium,1.1803949478135218,74,1
CHIP_1564,5nm,6043921,none,0.0,high,1.3231904154743304,37,0
CHIP_1638,5nm,6328460,none,0.0,high,1.7188494119955915,36,0
CHIP_5405,3nm,10269707,lithography,0.08039256533006935,low,1.4797214904283338,100,1
CHIP_2812,3nm,14111983,none,0.02482667800126499,low,1.3337177362233328,68,1
